day,TEMP,SO2,CO,O3,WSPM,PRES,NO2,season,PM2.5,station,year,DEWP,month,RAIN
19,27.7625,5.83333333333333,508.695652173913,64.936425,1.1125,1004.65833333333,60.25,Summer,20.5833333333333,Aotizhongxin,2013,16.8125,8,0.0
20,25.8208333333333,14.1666666666667,1220.83333333333,87.5416666666667,1.075,1003.77916666667,68.25,Summer,92.875,Aotizhongxin,2013,21.5416666666667,8,0.104166666666667
21,25.8166666666667,8.5,1008.69565217391,62.0869565217391,1.3375,1002.53333333333,54.8333333333333,Summer,106.833333333333,Aotizhongxin,2013,21.8541666666667,8,0.0041666666666666
22,23.6458333333333,5.375,1172.72727272727,16.71405,0.775,1003.53333333333,102.833333333333,Summer,117.565217391304,Aotizhongxin,2013,21.725,8,0.0083333333333333
23,26.9041666666667,6.54166666666667,850.0,42.25,0.895833333333333,1003.70833333333,69.375,Summer,57.5416666666667,Aotizhongxin,2013,18.6333333333333,8,0.0
24,27.05,7.0,656.521739130435,58.3913043478261,0.983333333333333,1003.7125,72.9583333333333,Summer,33.5,Aotizhongxin,2013,17.0166666666667,8,0.0
25,27.2666666666667,8.16666666666667,591.666666666667,99.8333333333333,1.6125,1000.95833333333,67.3333333333333,Summer,36.5833333333333,Aotizhongxin,2013,17.2791666666667,8,0.0
26,27.9416666666667,12.0833333333333,795.833333333333,92.0416666666667,1.50416666666667,1000.29583333333,64.125,Summer,52.125,Aotizhongxin,2013,18.1541666666667,8,0.0
27,24.3208333333333,11.625,1339.13043478261,26.8695652173913,1.2875,1001.81666666667,65.2083333333333,Summer,59.875,Aotizhongxin,2013,20.7,8,0.0458333333333333
28,23.65,6.0,1808.33333333333,18.875,0.875,994.320833333333,56.1764705882353,Summer,61.4583333333333,Aotizhongxin,2013,22.0958333333333,8,0.3875
29,24.6541666666667,3.75,650.0,31.625,2.56666666666667,997.8,26.6153846153846,Summer,28.0416666666667,Aotizhongxin,2013,12.5708333333333,8,0.0
30,22.1083333333333,2.25,266.666666666667,37.9166666666667,1.50416666666667,1006.44583333333,31.7916666666667,Summer,8.625,Aotizhongxin,2013,12.0125,8,0.0
31,22.5041666666667,6.125,383.333333333333,36.125,1.4375,1006.3875,43.7083333333333,Summer,16.2083333333333,Aotizhongxin,2013,12.0708333333333,8,0.0
1,23.0583333333333,10.5416666666667,858.333333333333,72.5416666666667,1.37916666666667,1007.9625,50.4583333333333,Fall,42.1666666666667,Aotizhongxin,2013,15.1541666666667,9,0.0
2,22.6041666666667,11.1666666666667,812.5,79.375,1.12083333333333,1010.06666666667,51.4166666666667,Fall,47.8333333333333,Aotizhongxin,2013,15.6791666666667,9,0.0
3,23.4958333333333,11.0,1033.33333333333,84.5416666666667,1.23333333333333,1010.54166666667,55.7916666666667,Fall,94.5,Aotizhongxin,2013,18.1625,9,0.0
4,19.9541666666667,5.0,916.666666666667,47.6666666666667,1.125,1010.52916666667,52.5,Fall,69.9583333333333,Aotizhongxin,2013,18.4875,9,0.545833333333333
5,21.4791666666667,5.625,487.5,51.0,1.14583333333333,1008.83333333333,37.7916666666667,Fall,20.0,Aotizhongxin,2013,15.8708333333333,9,0.116666666666667
6,21.0833333333333,14.4166666666667,1350.0,51.5,1.13333333333333,1010.67083333333,53.4166666666667,Fall,64.375,Aotizhongxin,2013,16.8208333333333,9,0.0583333333333333
7,22.3583333333333,10.9166666666667,1295.83333333333,54.3333333333333,1.0,1011.35416666667,64.7083333333333,Fall,72.2083333333333,Aotizhongxin,2013,16.5375,9,0.0
8,21.0291666666667,20.4583333333333,1358.33333333333,42.6666666666667,1.04583333333333,1010.9,65.2916666666667,Fall,85.5416666666667,Aotizhongxin,2013,17.4833333333333,9,0.3875
9,21.5416666666667,11.4583333333333,804.166666666667,59.1666666666667,1.39166666666667,1007.22916666667,53.875,Fall,74.625,Aotizhongxin,2013,17.4833333333333,9,0.0083333333333333
10,22.3,10.5416666666667,658.333333333333,35.2916666666667,1.2875,1006.8375,56.7894736842105,Fall,52.75,Aotizhongxin,2013,12.8583333333333,9,0.0
11,21.9083333333333,16.4583333333333,729.166666666667,62.5416666666667,1.59583333333333,1008.73333333333,63.5,Fall,58.0,Aotizhongxin,2013,14.6208333333333,9,0.0
12,21.35,25.0416666666667,1537.5,35.0416666666667,0.9625,1006.0,111.541666666667,Fall,149.0,Aotizhongxin,2013,18.0208333333333,9,0.170833333333333
13,19.4375,3.875,1070.83333333333,13.5833333333333,1.34166666666667,1000.925,63.6666666666667,Fall,83.8333333333333,Aotizhongxin,2013,18.4833333333333,9,0.0375
14,22.7041666666667,6.25,878.260869565217,26.3913043478261,1.0125,1003.23333333333,52.6521739130435,Fall,51.375,Aotizhongxin,2013,14.55,9,0.0041666666666666
15,20.475,11.0,441.666666666667,25.125,1.0,1008.19583333333,56.2083333333333,Fall,20.6666666666667,Aotizhongxin,2013,10.9916666666667,9,0.0
16,20.5666666666667,19.2083333333333,1012.5,23.5833333333333,1.1875,1006.0875,66.4583333333333,Fall,46.5833333333333,Aotizhongxin,2013,15.4458333333333,9,0.0
17,19.9,16.5416666666667,1870.83333333333,1.0,0.733333333333333,1009.55,76.3333333333333,Fall,82.625,Aotizhongxin,2013,18.6583333333333,9,0.133333333333333
18,21.2583333333333,17.75,2245.83333333333,18.0833333333333,0.795833333333333,1013.2375,61.9583333333333,Fall,105.333333333333,Aotizhongxin,2013,19.9083333333333,9,0.241666666666667
19,21.6583333333333,17.9583333333333,1704.40909090909,35.6396173913043,1.34166666666667,1007.7,54.7916666666667,Fall,105.708333333333,Aotizhongxin,2013,19.6583333333333,9,0.0375
20,21.6416666666667,4.83333333333333,699.958333333333,28.2083333333333,1.04583333333333,1009.78333333333,54.0,Fall,51.875,Aotizhongxin,2013,15.0458333333333,9,0.0
21,22.6583333333333,8.91666666666667,479.166666666667,56.8333333333333,1.6125,1010.0,53.0,Fall,38.7083333333333,Aotizhongxin,2013,14.8625,9,0.0
22,20.1375,11.1666666666667,1213.63636363636,4.91304347826087,0.704166666666667,1009.64583333333,86.25,Fall,77.0416666666667,Aotizhongxin,2013,17.3166666666667,9,0.0
23,15.4958333333333,9.70833333333333,950.0,10.5833333333333,1.82083333333333,1013.1375,40.7916666666667,Fall,38.9583333333333,Aotizhongxin,2013,10.1791666666667,9,0.608333333333333
24,15.0125,7.29166666666667,408.333333333333,20.5416666666667,1.45833333333333,1016.49583333333,39.875,Fall,10.4583333333333,Aotizhongxin,2013,4.0875,9,0.0
25,15.6625,6.125,358.333333333333,27.1666666666667,1.35416666666667,1014.93333333333,50.0416666666667,Fall,11.625,Aotizhongxin,2013,4.07916666666667,9,0.0
26,16.1375,16.0,758.333333333333,23.9583333333333,1.14583333333333,1011.12083333333,73.125,Fall,42.5,Aotizhongxin,2013,7.58333333333333,9,0.0
27,16.5875,34.1666666666667,1662.5,52.4583333333333,0.8625,1005.92083333333,102.625,Fall,161.75,Aotizhongxin,2013,11.5916666666667,9,0.0
28,15.5833333333333,22.4152333333333,1347.36842105263,47.7749833333333,0.7125,1005.79166666667,85.8346125,Fall,241.083333333333,Aotizhongxin,2013,12.7291666666667,9,0.0
29,16.9541666666667,19.3333333333333,1445.83333333333,12.7083333333333,0.920833333333333,1012.18333333333,97.5833333333333,Fall,226.565217391304,Aotizhongxin,2013,14.5583333333333,9,0.0
30,18.3,29.3333333333333,1479.16666666667,14.0833333333333,0.55,1013.05416666667,91.6666666666667,Fall,153.541666666667,Aotizhongxin,2013,16.6083333333333,9,0.0
1,17.4416666666667,9.875,1246.66666666667,18.2054260869565,0.820833333333333,1011.66666666667,61.0416666666667,Fall,75.7083333333333,Aotizhongxin,2013,15.4291666666667,10,0.104166666666667
2,17.1833333333333,5.875,304.166666666667,40.1666666666667,1.56666666666667,1015.325,38.9583333333333,Fall,15.5416666666667,Aotizhongxin,2013,4.79583333333333,10,0.0
3,15.3791666666667,30.8333333333333,1166.66666666667,28.8333333333333,1.1375,1012.52916666667,62.5416666666667,Fall,57.2916666666667,Aotizhongxin,2013,10.5208333333333,10,0.0
4,17.2375,46.9166666666667,2120.83333333333,31.1666666666667,0.904166666666667,1008.5875,92.2916666666667,Fall,139.458333333333,Aotizhongxin,2013,13.2083333333333,10,0.0
5,17.2583333333333,30.0833333333333,2266.66666666667,32.0833333333333,0.879166666666667,1014.25,112.833333333333,Fall,281.416666666667,Aotizhongxin,2013,14.3625,10,0.0
6,16.4291666666667,45.375,2333.33333333333,13.2916666666667,0.733333333333333,1016.89583333333,99.0416666666667,Fall,226.25,Aotizhongxin,2013,14.6791666666667,10,0.0
7,18.9666666666667,44.2083333333333,908.333333333333,24.5833333333333,1.34583333333333,1016.98333333333,60.25,Fall,78.25,Aotizhongxin,2013,9.825,10,0.0
8,17.3208333333333,30.6666666666667,641.666666666667,36.625,1.6,1013.8125,56.8333333333333,Fall,58.125,Aotizhongxin,2013,10.9458333333333,10,0.0
9,14.95,45.0,1487.5,10.2916666666667,1.01666666666667,1005.46666666667,95.125,Fall,141.5,Aotizhongxin,2013,12.5416666666667,10,0.0
10,16.5041666666667,45.8361,894.117647058824,26.5,2.625,1005.9875,41.125,Fall,76.375,Aotizhongxin,2013,5.83333333333333,10,0.0
11,14.35,34.6171,765.217391304348,27.6546333333333,1.15,1009.7375,73.2916666666667,Fall,48.4166666666667,Aotizhongxin,2013,6.6375,10,0.0
12,15.7208333333333,5.4978,820.833333333333,15.8333333333333,0.925,1012.7375,81.8333333333333,Fall,64.75,Aotizhongxin,2013,8.58333333333333,10,0.0
13,15.1291666666667,6.7116,741.666666666667,13.0833333333333,0.758333333333333,1013.375,63.5416666666667,Fall,46.7083333333333,Aotizhongxin,2013,10.2041666666667,10,0.0
14,11.9958333333333,3.1059,541.666666666667,10.9166666666667,1.1875,1021.2375,48.0833333333333,Fall,31.3333333333333,Aotizhongxin,2013,4.57916666666667,10,0.0
15,9.525,5.35046666666667,391.666666666667,18.7083333333333,1.2375,1024.74583333333,50.4166666666667,Fall,15.5416666666667,Aotizhongxin,2013,-1.72916666666667,10,0.0
16,10.6875,8.125,745.833333333333,14.3333333333333,1.025,1019.80416666667,68.25,Fall,49.625,Aotizhongxin,2013,2.15,10,0.0
17,11.0916666666667,22.2083333333333,1287.5,11.5,0.95,1020.42916666667,94.8333333333333,Fall,132.666666666667,Aotizhongxin,2013,5.25833333333333,10,0.0
18,11.2166666666667,41.2083333333333,2150.0,3.625,0.908333333333333,1019.275,126.166666666667,Fall,225.583333333333,Aotizhongxin,2013,7.6625,10,0.0
19,13.0083333333333,15.75,720.833333333333,22.375,2.04583333333333,1020.04166666667,48.2083333333333,Fall,68.375,Aotizhongxin,2013,1.875,10,0.0
20,11.3916666666667,7.61296666666667,477.272727272727,15.7619047619048,0.995833333333333,1019.24166666667,56.0800583333333,Fall,24.9166666666667,Aotizhongxin,2013,2.55416666666667,10,0.0
21,11.1208333333333,18.4583333333333,975.0,30.53072,1.07083333333333,1017.39166666667,86.574525,Fall,84.0416666666667,Aotizhongxin,2013,4.61666666666667,10,0.0
22,10.7125,28.083,985.714285714286,22.131475,1.25,1016.12916666667,94.4197375,Fall,132.826086956522,Aotizhongxin,2013,6.72083333333333,10,0.0125
23,9.3125,7.75,425.0,20.7083333333333,1.57916666666667,1016.98333333333,44.0416666666667,Fall,26.2083333333333,Aotizhongxin,2013,-2.975,10,0.0
24,10.3375,3.79166666666667,362.5,47.875,1.9875,1021.39583333333,26.0,Fall,18.625,Aotizhongxin,2013,-2.26666666666667,10,0.0
25,9.40833333333333,10.2083333333333,650.0,33.7916666666667,1.00416666666667,1021.50416666667,58.125,Fall,40.6666666666667,Aotizhongxin,2013,1.5375,10,0.0
26,8.625,15.6666666666667,770.833333333333,19.0416666666667,0.8625,1016.69583333333,72.6521739130435,Fall,59.6666666666667,Aotizhongxin,2013,2.00416666666667,10,0.0
27,8.82083333333333,35.7083333333333,1950.0,2.91666666666667,0.666666666666667,1012.18333333333,122.458333333333,Fall,185.291666666667,Aotizhongxin,2013,4.3625,10,0.0
28,10.0041666666667,47.875,2875.0,14.9166666666667,0.804166666666667,1014.32916666667,118.5,Fall,284.083333333333,Aotizhongxin,2013,6.34166666666667,10,0.0
29,10.4541666666667,13.9583333333333,708.333333333333,26.0416666666667,1.73333333333333,1022.02083333333,46.1666666666667,Fall,36.875,Aotizhongxin,2013,-0.4375,10,0.0
30,7.71666666666667,14.5,1100.0,10.75,0.845833333333333,1021.9125,77.8333333333333,Fall,81.625,Aotizhongxin,2013,1.6875,10,0.0
31,7.80416666666667,14.3333333333333,1662.5,8.75157777777778,0.641666666666667,1021.6625,104.791666666667,Fall,146.291666666667,Aotizhongxin,2013,3.92916666666667,10,0.0
1,7.84583333333333,21.625,1758.33333333333,12.08088,0.833333333333333,1020.22083333333,105.666666666667,Fall,183.833333333333,Aotizhongxin,2013,5.0125,11,0.0
2,8.325,17.3333333333333,2041.66666666667,20.5989,1.02083333333333,1016.47083333333,111.5,Fall,228.0,Aotizhongxin,2013,6.2125,11,0.0
3,11.1833333333333,7.41666666666667,691.666666666667,35.81424,1.75416666666667,1018.975,43.2083333333333,Fall,49.9583333333333,Aotizhongxin,2013,1.02916666666667,11,0.0
4,8.71666666666667,12.5416666666667,675.0,25.1767384615385,1.05416666666667,1021.85833333333,58.5416666666667,Fall,36.5416666666667,Aotizhongxin,2013,0.954166666666667,11,0.0
5,9.07083333333333,34.25,2116.66666666667,4.7124,0.954166666666667,1014.73333333333,100.5,Fall,166.291666666667,Aotizhongxin,2013,3.34166666666667,11,0.0
6,9.97083333333333,14.3333333333333,2429.16666666667,48.74835,2.52083333333333,1012.1125,58.25,Fall,106.541666666667,Aotizhongxin,2013,-3.27083333333333,11,0.0
7,7.62916666666667,13.2916666666667,1989.47368421053,25.9335,1.34166666666667,1015.15416666667,47.8333333333333,Fall,31.1304347826087,Aotizhongxin,2013,-4.04583333333333,11,0.0
9,9.19166666666667,51.9583333333333,1720.83333333333,29.7348545454545,2.0625,1018.69166666667,66.9583333333333,Fall,95.7916666666667,Aotizhongxin,2013,-3.3125,11,0.0
10,4.9625,9.58333333333333,508.695652173913,44.778,1.9625,1023.45416666667,27.0416666666667,Fall,18.125,Aotizhongxin,2013,-16.4833333333333,11,0.0
11,6.5125,18.8333333333333,641.666666666667,23.2688842105263,1.47916666666667,1021.86666666667,47.4166666666667,Fall,34.5,Aotizhongxin,2013,-7.05833333333333,11,0.0
12,7.10416666666667,22.7916666666667,1225.0,31.89438,0.9875,1018.9875,59.75,Fall,60.6666666666667,Aotizhongxin,2013,-2.49583333333333,11,0.0
13,5.70416666666667,60.8333333333333,3037.5,1.071,0.95,1015.16666666667,98.6666666666667,Fall,166.375,Aotizhongxin,2013,0.5,11,0.0
14,8.09583333333333,23.5,1345.83333333333,43.2519230769231,1.7625,1013.17083333333,56.875,Fall,65.375,Aotizhongxin,2013,-5.47083333333333,11,0.0
15,6.02916666666667,33.1666666666667,2095.83333333333,7.14,1.04166666666667,1011.26666666667,91.0,Fall,92.8333333333333,Aotizhongxin,2013,-2.91666666666667,11,0.0
16,7.70833333333333,15.8333333333333,795.652173913043,46.075547368421,2.925,1013.9375,33.875,Fall,44.5416666666667,Aotizhongxin,2013,-6.85833333333333,11,0.0
17,4.65416666666667,10.2083333333333,483.333333333333,41.1264,2.32083333333333,1018.80833333333,27.4166666666667,Fall,10.0833333333333,Aotizhongxin,2013,-10.45,11,0.0
18,3.27916666666667,8.75,377.272727272727,31.9352727272727,2.12083333333333,1020.84583333333,23.25,Fall,9.34782608695652,Aotizhongxin,2013,-11.2041666666667,11,0.0
19,1.69166666666667,15.6666666666667,708.333333333333,17.5242375,1.05,1018.95416666667,40.2916666666667,Fall,32.2083333333333,Aotizhongxin,2013,-10.3041666666667,11,0.0
20,2.87083333333333,33.5,1933.33333333333,24.786,0.95,1017.85833333333,64.0416666666667,Fall,71.4583333333333,Aotizhongxin,2013,-6.34166666666667,11,0.0
21,3.50416666666667,45.875,2304.16666666667,7.1162,1.02916666666667,1020.15,77.1666666666667,Fall,105.041666666667,Aotizhongxin,2013,-5.07083333333333,11,0.0
22,3.1375,57.7083333333333,2379.16666666667,4.34055714285714,0.720833333333333,1018.35,92.1666666666667,Fall,141.666666666667,Aotizhongxin,2013,-3.26666666666667,11,0.0
23,4.8375,67.9583333333333,3454.16666666667,2.75,1.04583333333333,1014.38333333333,112.041666666667,Fall,197.541666666667,Aotizhongxin,2013,-2.4625,11,0.0
24,7.95833333333333,31.375,1737.5,14.7916666666667,1.9375,1009.7375,52.0,Fall,93.375,Aotizhongxin,2013,-7.23333333333333,11,0.0
25,2.99583333333333,10.6666666666667,529.166666666667,23.4583333333333,2.00833333333333,1011.87916666667,27.125,Fall,13.0,Aotizhongxin,2013,-11.075,11,0.0
26,2.20416666666667,11.625,708.333333333333,34.2916666666667,3.35833333333333,1013.85416666667,24.2083333333333,Fall,17.3333333333333,Aotizhongxin,2013,-16.7041666666667,11,0.0
27,-2.20416666666667,4.04166666666667,350.0,45.125,4.4,1021.7125,9.79166666666667,Fall,7.5,Aotizhongxin,2013,-23.0791666666667,11,0.0
28,0.0208333333333333,10.9166666666667,687.5,28.0,1.73333333333333,1020.3125,29.5,Fall,18.8333333333333,Aotizhongxin,2013,-19.75,11,0.0
29,2.325,27.4583333333333,1691.30434782609,6.47826086956522,0.979166666666667,1014.175,73.7916666666667,Fall,56.0833333333333,Aotizhongxin,2013,-9.3375,11,0.0
30,4.5125,30.4166666666667,1029.16666666667,16.25,1.92916666666667,1017.325,48.0416666666667,Fall,35.3333333333333,Aotizhongxin,2013,-10.8583333333333,11,0.0
1,1.82083333333333,36.375,1500.0,4.75,0.954166666666667,1017.08333333333,73.9583333333333,Winter,66.5,Aotizhongxin,2013,-8.25833333333333,12,0.0
2,1.89583333333333,58.75,2683.33333333333,1.08333333333333,0.741666666666667,1013.10833333333,84.0416666666667,Winter,109.458333333333,Aotizhongxin,2013,-7.40833333333333,12,0.0
3,4.46666666666667,44.4583333333333,1952.38095238095,14.9113909090909,1.02083333333333,1015.82916666667,62.0416666666667,Winter,73.5833333333333,Aotizhongxin,2013,-7.57083333333333,12,0.0
4,4.34583333333333,42.9583333333333,2154.16666666667,5.70833333333333,0.833333333333333,1013.875,71.1666666666667,Winter,86.25,Aotizhongxin,2013,-5.6875,12,0.0
5,5.5625,28.625,1175.0,18.3333333333333,1.91666666666667,1017.85416666667,43.625,Winter,38.2083333333333,Aotizhongxin,2013,-8.87083333333333,12,0.0
6,1.775,51.6666666666667,2575.0,1.79166666666667,1.12916666666667,1013.75,78.6666666666667,Winter,120.083333333333,Aotizhongxin,2013,-6.38333333333333,12,0.0
7,2.05416666666667,82.75,5166.66666666667,1.26315789473684,1.07083333333333,1014.1375,103.541666666667,Winter,265.125,Aotizhongxin,2013,-3.20833333333333,12,0.0
8,4.95833333333333,66.1666666666667,4411.76470588235,17.6665047619048,2.62083333333333,1015.22916666667,76.4583333333333,Winter,198.541666666667,Aotizhongxin,2013,-5.9875,12,0.0
9,1.8,11.0416666666667,487.5,33.6960347826087,2.2125,1017.925,25.2083333333333,Winter,9.5,Aotizhongxin,2013,-11.8708333333333,12,0.0
10,0.7375,15.5833333333333,683.333333333333,25.33984,2.52916666666667,1014.15416666667,32.8333333333333,Winter,18.875,Aotizhongxin,2013,-12.1583333333333,12,0.0
11,1.10833333333333,14.6666666666667,745.833333333333,19.0109913043478,2.05833333333333,1013.3875,40.5833333333333,Winter,21.5,Aotizhongxin,2013,-14.225,12,0.0
12,-1.53333333333333,13.6666666666667,755.0,25.0038260869565,2.50416666666667,1015.97916666667,30.7916666666667,Winter,16.7083333333333,Aotizhongxin,2013,-17.4791666666667,12,0.0
13,-2.9,30.125,1235.71428571429,11.0579428571429,1.43333333333333,1019.7125,49.875,Winter,47.375,Aotizhongxin,2013,-16.5541666666667,12,0.0
14,-1.9625,36.75,1900.0,19.873,1.425,1022.91666666667,56.5833333333333,Winter,55.7083333333333,Aotizhongxin,2013,-15.2666666666667,12,0.0
19,-4.125,27.2945333333333,1106.66666666667,12.5727583333333,1.46666666666667,1024.85,50.7095956521739,Winter,33.4166666666667,Aotizhongxin,2013,-14.9333333333333,12,0.0
20,-3.25,36.75,1141.66666666667,13.375,1.45416666666667,1028.51666666667,59.9166666666667,Winter,35.4166666666667,Aotizhongxin,2013,-14.4041666666667,12,0.0
21,-3.65416666666667,43.7083333333333,1220.83333333333,12.6666666666667,1.07083333333333,1029.19583333333,68.8333333333333,Winter,57.75,Aotizhongxin,2013,-13.4041666666667,12,0.0
